geoid,lon,lat
38055,-101.321857,47.606964
38057,-101.831525,47.309219
38059,-101.281179,46.716052
38061,-102.355660,48.201328
38063,-98.192056,47.921702
38065,-101.340363,47.115273
38067,-97.551848,48.767500
38069,-99.971835,48.249593
38071,-98.720121,48.268938
38073,-97.657465,46.456161
38075,-101.657820,48.719054
38077,-96.948295,46.264606
38079,-99.840966,48.772454
38081,-97.630556,46.107826
38083,-100.345676,47.575411
38085,-101.040413,46.112662
38087,-103.459862,46.447231
38089,-102.655105,46.810680
38091,-97.724699,47.456167
38093,-98.958837,46.979242
38095,-99.245780,48.685540
38097,-97.161610,47.454180
38099,-97.721345,48.369465
38101,-101.541799,48.221738
38103,-99.660971,47.587524
38105,-103.480225,48.343685
39001,-83.472030,38.845615
39003,-84.105792,40.771540
39005,-82.270686,40.846013
39007,-80.748302,41.707554
39009,-82.045206,39.333888
39011,-84.221729,40.560918
39013,-80.988485,40.015827
39015,-83.867426,38.934007
39017,-84.575572,39.438627
39019,-81.089717,40.579578
39021,-83.769496,40.137675
39023,-83.783908,39.916777
39025,-84.151834,39.047480
39027,-83.808369,39.414982
39029,-80.777196,40.768425
39031,-81.920017,40.301662
39033,-82.919777,40.850769
39035,-81.658648,41.424441
39037,-84.619402,40.133269
39039,-84.490475,41.323917
39041,-83.004874,40.278397
39043,-82.619663,41.364662
39045,-82.630578,39.751633
39047,-83.456087,39.559876
39049,-83.009296,39.969542
39051,-84.130081,41.601816
39053,-82.316931,38.824729
39055,-81.178663,41.499525
39057,-83.889890,39.691464
39059,-81.494256,40.052034
39061,-84.542776,39.195539
39063,-83.666539,41.001922
39065,-83.659425,40.661517
39067,-81.091124,40.293826
39069,-84.068227,41.333879
39071,-83.600983,39.184714
39073,-82.479259,39.497064
39075,-81.929341,40.561205
39077,-82.598406,41.146152
39079,-82.618418,39.019657
39081,-80.761003,40.385013
39083,-82.421514,40.398760
39085,-81.237325,41.696562
39087,-82.536779,38.598419
39089,-82.483119,40.091621
39091,-83.765848,40.388461
39093,-82.151161,41.295602
39095,-83.656551,41.620544
39097,-83.400207,39.894021
39099,-80.776310,41.014645
39101,-83.160873,40.587190
39103,-81.899693,41.117595
39105,-82.022866,39.082226
39107,-84.629372,40.539947
39109,-84.228847,40.053464
39111,-81.082925,39.727356
39113,-84.290679,39.754578
39115,-81.852674,39.620375
39117,-82.794077,40.524079
39119,-81.944369,39.965443
39121,-81.455574,39.765942
39123,-83.140040,41.537719
39125,-84.580210,41.116624
39127,-82.236132,39.737149
39129,-83.024395,39.641930
39131,-83.066766,39.077319
39133,-81.197405,41.167675
39135,-84.647980,39.741526
39137,-84.131727,41.022121
39139,-82.536496,40.774656
39141,-83.057023,39.337594
39143,-83.145444,41.356799
39145,-82.992828,38.803999
39147,-83.127661,41.123860
39149,-84.204748,40.331554
39151,-81.365628,40.813883
39153,-81.532167,41.125976
39155,-80.761138,41.317188
39157,-81.473757,40.440941
39159,-83.371567,40.299411
39161,-84.586116,40.855407
39163,-82.485343,39.250973
39165,-84.166766,39.427562
39167,-81.495285,39.455315
39169,-81.888035,40.828879
39171,-84.588158,41.560315
39173,-83.623000,41.361681
39175,-83.304376,40.842380
40001,-94.658660,35.883911
40003,-98.324008,36.731038
40005,-96.037826,34.373728
40007,-100.476749,36.749662
40009,-99.681905,35.268730
40011,-98.433442,35.875213
40013,-96.259793,33.962326
40015,-98.375141,35.174382
40017,-97.982370,35.542442
40019,-97.285795,34.250849
40021,-94.999667,35.906591
40023,-95.552158,34.026599
40025,-102.517745,36.748262
40027,-97.326419,35.203044
40029,-96.297824,34.588217
40031,-98.471658,34.662095
40033,-98.372214,34.290164
40035,-95.208484,36.761725
40037,-96.370950,35.902682
40039,-99.001493,35.638883
40041,-94.802649,36.408201
40043,-99.007911,35.987684
40045,-99.754638,36.218364
40047,-97.782723,36.379058
40049,-97.309323,34.704562
40051,-97.884114,35.016942
40053,-97.786131,36.796140
40055,-99.560818,34.935721
40057,-99.846273,34.744100
40059,-99.667306,36.788682
40061,-95.116580,35.224847
40063,-96.250261,35.048338
40065,-99.414814,34.587980
40067,-97.835875,34.111032
40069,-96.660676,34.316474
40071,-97.143958,36.818001
40073,-97.942094,35.945395
40075,-98.980851,34.916353
40077,-95.250395,34.876088
40079,-94.703419,34.900310
40081,-96.880918,35.702963
40083,-97.443301,35.919324
40085,-97.244129,33.949890
40087,-97.444298,35.009333
40089,-94.771267,34.115420
40091,-95.666818,35.373661
40093,-98.535957,36.311643
40095,-96.769127,34.024442
40097,-95.230846,36.301872
40099,-97.067907,34.482341
40101,-95.379579,35.616147
40103,-97.230507,36.388587
40105,-95.617392,36.798478
40107,-96.322825,35.465458
40109,-97.407213,35.551521
40111,-95.964331,35.646660
40113,-96.398498,36.629170
40115,-94.810447,36.835523
40117,-96.699299,36.316917
40119,-96.975802,36.077306
40121,-95.748366,34.923934
40123,-96.684449,34.728001
40125,-96.948338,35.206699
40127,-95.375797,34.416213
40129,-99.695769,35.688338
40131,-95.604363,36.371575
40133,-96.615521,35.167486
40135,-94.755203,35.495342
40137,-97.851479,34.485600
40139,-101.490052,36.747894
40141,-98.924211,34.372837
40143,-95.941466,36.121085
40145,-95.521179,35.961089
40147,-95.904360,36.715236
40149,-98.992209,35.290378
40151,-98.865102,36.766944
40153,-99.265016,36.422622
41001,-117.675225,44.709253
41003,-123.429326,44.491768
41005,-122.220941,45.188144
41007,-123.655516,45.995024
41009,-123.088044,45.943764
41011,-124.059475,43.174056
41013,-120.356654,44.142280
41015,-124.156876,42.457647
41017,-121.227794,43.914872
41019,-123.166266,43.279699
41021,-120.210919,45.378049
41023,-119.007504,44.490977
41025,-118.967830,43.063846
41027,-121.651155,45.519175
41029,-122.728502,42.432118
41031,-121.175431,44.629437
41033,-123.555620,42.365494
41035,-121.650066,42.686256
41037,-120.387505,42.793473
41039,-122.847934,43.938674
41041,-123.868331,44.641780
41043,-122.534244,44.488647
41045,-117.623085,43.193364
41047,-122.584564,44.903286
41049,-119.584355,45.418819
41051,-122.415133,45.546865
41053,-123.413371,44.903502
41055,-120.689316,45.405195
41057,-123.712807,45.463478
41059,-118.736892,45.591772
41061,-118.009017,45.310359
41063,-117.181130,45.579880
41065,-121.168253,45.160084
41067,-123.098404,45.560051
41069,-120.027378,44.726026
41071,-123.308120,45.232590
42001,-77.217875,39.871492
42003,-79.981193,40.468830
42005,-79.464528,40.812305
42007,-80.349285,40.682273
42009,-78.490296,40.006547
42011,-75.925987,40.416296
42013,-78.348612,40.480989
42015,-76.515386,41.788697
42017,-75.106785,40.336868
42019,-79.912984,40.911734
42021,-78.713719,40.495271
42023,-78.203880,41.436729
42025,-75.708813,40.918176
42027,-77.819945,40.919306
42029,-75.748444,39.973058
42031,-79.420961,41.192399
42033,-78.474128,41.000167
42035,-77.638161,41.234051
42037,-76.405195,41.048699
42039,-80.106252,41.684703
42041,-77.265532,40.163626
42043,-76.779457,40.415450
42045,-75.399085,39.916698
42047,-78.649138,41.425233
42049,-80.032816,41.992590
42051,-79.647348,39.919891
42053,-79.236021,41.512993
42055,-77.721282,39.927405
42057,-78.112685,39.925356
42059,-80.222920,39.853836
42061,-77.981208,40.416954
42063,-79.087548,40.652069
42065,-78.999434,41.128158
42067,-77.402181,40.531052
42069,-75.609208,41.436829
42071,-76.247724,40.042434
42073,-80.334227,40.991247
42075,-76.457709,40.367227
42077,-75.592341,40.612709
42079,-75.989007,41.177021
42081,-77.064533,41.343401
42083,-78.569055,41.807694
42085,-80.257680,41.302181
42087,-77.617034,40.610423
42089,-75.339462,41.058055
42091,-75.367284,40.210823
42093,-76.658587,41.027866
42095,-75.307394,40.754222
42097,-76.709344,40.852015
42099,-77.262308,40.398396
42101,-75.133984,40.007619
42103,-75.033834,41.331993
42105,-77.895813,41.744927
42107,-76.215980,40.705814
42109,-77.070180,40.769836
42111,-79.028264,39.972469
42113,-76.512235,41.446158
42115,-75.800703,41.821376
42117,-77.254265,41.772172
42119,-77.062207,40.962997
42121,-79.757953,41.400990
42123,-79.274129,41.814509
42125,-80.248240,40.189405
42127,-75.303271,41.648731
42129,-79.466965,40.310723
42131,-76.016598,41.518364
42133,-76.726526,39.919964
44001,-71.284080,41.717299
44003,-71.592875,41.672190
44005,-71.236796,41.556387
44007,-71.580045,41.872140
44009,-71.622598,41.469733
45001,-82.458749,34.222550
45003,-81.634753,33.544324
45005,-81.358300,32.988153
45007,-82.637889,34.519098
45009,-81.054242,33.214798
45011,-81.435001,33.266050
45013,-80.730175,32.385558
45015,-79.950994,33.197680
45017,-80.780303,33.674884
45019,-79.952861,32.834693
45021,-81.620354,35.048194
45023,-81.159529,34.692044
45025,-80.158734,34.639799
45027,-80.216418,33.665793
45029,-80.666892,32.863614
45031,-79.957692,34.332364
45033,-79.378919,34.391492
45035,-80.405556,33.079492
45037,-81.966569,33.772281
45039,-81.121231,34.395104
45041,-79.702805,34.024392
45043,-79.332400,33.434248
45045,-82.370713,34.894378
45047,-82.125919,34.153814
45049,-81.140695,32.776291
45051,-78.996561,33.921418
45053,-81.031511,32.436694
45055,-80.590232,34.338765
45057,-80.705427,34.686694
45059,-82.005946,34.483566
45061,-80.254496,34.163323
45063,-81.272193,33.902320
45065,-82.309874,33.899577
45067,-79.362496,34.080081
45069,-79.678613,34.601980
45071,-81.600130,34.289813
45073,-83.065836,34.753472
45075,-80.800302,33.439001
45077,-82.725312,34.887475
45079,-80.903054,34.021818
45081,-81.726900,34.006134
45083,-81.990679,34.931259
45085,-80.382256,33.916200
45087,-81.619408,34.689274
45089,-79.727721,33.619911
45091,-81.184411,34.974744
46003,-98.561537,43.718003
46005,-98.278119,44.414475
46007,-101.663969,43.194982
46009,-97.884595,42.988465
46011,-96.790455,44.369666
46013,-98.351598,45.589791
46015,-99.080941,43.718070
46017,-99.204872,44.076304
46019,-103.507935,44.905778
46021,-100.051612,45.771172
46023,-98.587900,43.207924
46025,-97.729501,44.858241
46027,-96.975645,42.914681
46029,-97.188622,44.977856
46031,-101.196905,45.708608
46033,-103.451517,43.677621
46035,-98.145987,43.674722
46037,-97.607421,45.367141
46039,-96.668016,44.760057
46041,-100.871845,45.156638
46043,-98.366078,43.386919
46045,-99.215325,45.418791
46047,-103.527498,43.239375
46049,-99.145289,45.071014
46051,-96.767678,45.171937
46053,-99.185608,43.192418
46055,-101.539920,44.294453
46057,-97.188319,44.673761
46059,-99.004931,44.547780
46061,-97.787321,43.674819
46063,-103.495836,45.580325
46065,-99.996018,44.389022
46067,-97.754421,43.334867
46069,-99.487055,44.547311
46071,-101.628143,43.694261
46073,-98.629692,44.066323
46075,-100.689713,43.960596
46077,-97.491522,44.369590
46079,-97.129360,44.022054
46081,-103.792284,44.358642
46083,-96.721770,43.278928
46085,-99.847376,43.895827
46087,-97.368445,43.674299
46089,-99.221404,45.766407
46091,-97.598644,45.758555
46093,-102.716860,44.566816
46095,-100.759973,43.581274
46097,-97.610196,44.021952
46099,-96.791472,43.674157
46101,-96.670888,44.021966
46103,-102.823842,44.003766
46105,-102.475693,45.490468
46107,-99.957269,45.064508
46109,-96.946098,45.629568
46111,-98.091351,44.023421
46115,-98.346203,44.938024
46117,-100.735929,44.412303
46119,-100.132191,44.715571
46121,-100.718389,43.193391
46123,-99.883956,43.345931
46125,-97.148669,43.310892
46127,-96.656027,42.832575
46129,-100.031541,45.429951
46135,-97.394737,43.008979
46137,-101.665802,44.980414
47001,-84.198461,36.118450
47003,-86.458887,35.513803
47005,-88.068305,36.069789
47007,-85.205169,35.596409
47009,-83.925556,35.687231
47011,-84.859600,35.154098
47013,-84.149404,36.403526
47015,-86.061735,35.808671
47017,-88.450289,35.973156
47019,-82.127436,36.292768
47021,-87.086756,36.261139
47023,-88.613455,35.421748
47025,-83.660419,36.485857
47027,-85.543906,36.551141
47029,-83.121183,35.925438
47031,-86.074750,35.490621
47033,-89.139516,35.813542
47035,-84.998370,35.950376
47037,-86.784904,36.169469
47039,-88.108793,35.603049
47041,-85.832776,35.979854
47043,-87.356664,36.149033
47045,-89.413776,36.059050
47047,-89.414368,35.197104
47049,-84.932447,36.380477
47051,-86.092191,35.155044
47053,-88.932620,35.996607
47055,-87.034794,35.202147
47057,-83.509614,36.276258
47059,-82.845823,36.175343
47061,-85.722591,35.388393
47063,-83.266685,36.217135
47065,-85.164798,35.180830
47067,-83.221894,36.523613
47069,-88.993074,35.206843
47071,-88.184489,35.198700
47073,-82.944667,36.441177
47075,-89.283815,35.583231
47077,-88.388022,35.654233
47079,-88.301277,36.331781
47081,-87.473345,35.803229
47083,-87.717040,36.285962
47085,-87.775640,36.040810
47087,-85.673161,36.359210
47089,-83.446301,36.050986
47091,-81.851762,36.454940
47093,-83.937092,35.993221
47095,-89.493536,36.335247
47097,-89.631449,35.760990
47099,-87.395594,35.217348
47101,-87.493101,35.527274
47103,-86.588979,35.140527
47105,-84.311866,35.734789
47107,-84.617466,35.424754
47109,-88.563607,35.175506
47111,-86.007271,36.531996
47113,-88.838465,35.608147
47115,-85.622079,35.129338
47117,-86.765019,35.468857
47119,-87.077029,35.616953
47121,-84.813397,35.512807
47123,-84.252734,35.442646
47125,-87.382812,36.496888
47127,-86.358733,35.284615
47129,-84.649197,36.135007
47131,-89.148782,36.358209
47133,-85.288087,36.344977
47135,-87.858950,35.642635
47137,-85.074881,36.558403
47139,-84.523325,35.119885
47141,-85.495167,36.140819
47143,-84.924397,35.608723
47145,-84.523240,35.847857
47147,-86.870582,36.525478
47149,-86.416734,35.842716
47151,-84.503487,36.428501
47153,-85.410572,35.371145
47155,-83.524196,35.784621
47157,-89.895548,35.183985
47159,-85.956712,36.250502
47161,-87.838446,36.501159
47163,-82.304187,36.512912
47165,-86.460378,36.469375
47167,-89.759209,35.496870
47169,-86.156767,36.392054
47171,-82.432239,36.110823
47173,-83.837533,36.287872
47175,-85.452631,35.695971
47177,-85.778510,35.678698
47179,-82.497441,36.293293
47181,-87.788049,35.239910
47183,-88.717800,36.298258
47185,-85.455199,35.926360
47187,-86.898595,35.893778
47189,-86.297718,36.154852
48001,-95.652537,31.813317
48003,-102.637737,32.305030
48005,-94.611848,31.254772
48007,-96.993454,28.124702
48009,-98.687629,33.615231
48011,-101.357384,34.964943
48013,-98.527156,28.893508
48015,-96.277895,29.887006
48017,-102.829871,34.068568
48019,-99.246305,29.747211
48021,-97.312022,30.103600
48023,-99.213527,33.616515
48025,-97.741166,28.417372
48027,-97.478220,31.037677
48029,-98.520005,29.448941
48031,-98.399880,30.266358
48033,-101.431717,32.743640
48035,-97.634325,31.900383
48037,-94.423365,33.445783
48039,-95.451924,29.189658
48041,-96.302386,30.660807
48043,-103.251739,29.811940
48045,-101.208553,34.530275
48047,-98.218742,27.031583
48049,-98.999780,31.774250
48051,-96.621439,30.492476
48053,-98.182430,30.788351
48055,-97.619990,29.837096
48057,-96.602008,28.506657
48059,-99.373485,32.297648
48061,-97.518006,26.133469
48063,-94.978520,32.973216
48065,-101.354202,35.403491
48067,-94.343544,33.077536
48069,-102.261683,34.529873
48071,-94.610996,29.738592
48073,-95.165188,31.836958
48075,-100.207618,34.529140
48077,-98.208512,33.785506
48079,-102.828519,33.604186
48081,-100.529923,31.888632
48083,-99.453634,31.773208
48085,-96.572389,33.187929
48087,-100.270012,34.964832
48089,-96.526267,29.620822
48091,-98.278253,29.808186
48093,-98.558250,31.947986
48095,-99.864029,31.326575
48097,-97.212588,33.639259
48099,-97.799205,31.390917
48101,-100.278792,34.077643
48103,-102.515592,31.428618
48105,-101.412049,30.723089
48107,-101.299987,33.614665
48109,-104.517318,31.447064
48111,-102.602213,36.277881
48113,-96.777875,32.766632
48115,-101.947646,32.742555
48117,-102.604986,34.966033
48119,-95.672349,33.386278
48121,-97.117001,33.205239
48123,-97.356744,29.082065
48125,-100.778911,33.616459
48127,-99.756655,28.422556
48129,-100.813984,34.965445
48131,-98.508871,27.681382
48133,-98.832307,32.327086
48135,-102.542881,31.869186
48137,-100.304763,29.982716
48139,-96.794508,32.348425
48141,-106.234837,31.768573
48143,-98.217943,32.236253
48145,-96.935864,31.253272
48147,-96.106863,33.593832
48149,-96.919779,29.876770
48151,-100.402186,32.742813
48153,-101.303235,34.072427
48155,-99.778004,33.974586
48157,-95.770892,29.527502
48159,-95.218435,33.175525
48161,-96.149084,31.704904
48163,-99.108204,28.867785
48165,-102.635183,32.740749
48167,-94.962910,29.393077
48169,-101.298457,33.179866
48171,-98.946568,30.318055
48173,-101.520786,31.869467
48175,-97.426446,28.657087
48177,-97.492548,29.456680
48179,-100.812595,35.401208
48181,-96.677724,33.626775
48183,-94.816955,32.480468
48185,-95.985512,30.543477
48187,-97.948582,29.583059
48189,-101.826885,34.070505
48191,-100.681109,34.530786
48193,-98.110702,31.704816
48195,-101.354572,36.277429
48197,-99.745692,34.290245
48199,-94.390213,30.332384
48201,-95.393605,29.857751
48203,-94.371468,32.548137
48205,-102.602923,35.839990
48207,-99.730300,33.178230
48209,-98.031063,30.058141
48211,-100.270611,35.837540
48213,-95.853592,32.211895
48215,-98.181205,26.396883
48217,-97.132429,31.990677
48219,-102.343189,33.607630
48221,-97.832300,32.429946
48223,-95.563948,33.149561
48225,-95.422681,31.317733
48227,-101.435583,32.306156
48229,-105.386467,31.456237
48231,-96.085477,33.123584
48233,-101.354680,35.840037
48235,-100.982390,31.303914
48237,-98.172473,33.233463
48239,-96.577634,28.954231
48241,-94.025113,30.744026
48243,-104.139962,30.715375
48245,-94.162931,29.884051
48247,-98.697332,27.043420
48249,-98.089867,27.731351
48251,-97.366347,32.379013
48253,-99.878751,32.739894
48255,-97.859382,28.905729
48257,-96.287774,32.599304
48259,-98.711540,29.944654
48261,-97.701736,26.928545
48263,-100.777624,33.181313
48265,-99.350012,30.061455
48267,-99.748688,30.486797
48269,-100.255841,33.616549
48271,-100.417985,29.350085
48273,-97.727283,27.433707
48275,-99.741427,33.606092
48277,-95.571197,33.667250
48279,-102.351713,34.068593
48281,-98.241462,31.196215
48283,-99.099586,28.345144
48285,-96.930126,29.384341
48287,-96.965692,30.310654
48289,-95.995694,31.296504
48291,-94.812192,30.151588
48293,-96.580507,31.545457
48295,-100.273143,36.277639
48297,-98.124829,28.351401
48299,-98.684108,30.705751
48301,-103.579946,31.849293
48303,-101.820525,33.610211
48305,-101.816124,33.176835
48307,-99.347538,31.198876
48309,-97.201760,31.552372
48311,-98.567854,28.352683
48313,-95.928424,30.965544
48315,-94.357174,32.797986
48317,-101.951272,32.305992
48319,-99.226145,30.717724
48321,-96.010998,28.821159
48323,-100.314481,28.742469
48325,-99.110162,29.355694
48327,-99.820592,30.889823
48329,-102.031595,31.869138
48331,-96.976866,30.786349
48333,-98.595445,31.495200
48335,-100.921139,32.306202
48337,-97.724640,33.675683
48339,-95.503009,30.300191
48341,-101.892987,35.837715
48343,-94.732636,33.113468
48345,-100.779814,34.074063
48347,-94.615857,31.615983
48349,-96.472474,32.046928
48351,-93.744806,30.786220
48353,-100.405958,32.303509
48355,-97.612975,27.725567
48357,-100.815664,36.278358
48359,-102.602763,35.405043
48361,-93.893888,30.121305
48363,-98.313015,32.753153
48365,-94.305588,32.162354
48367,-97.805067,32.777648
48369,-102.784473,34.530072
48371,-102.723526,30.781010
48373,-94.830041,30.792689
48375,-101.893925,35.401287
48377,-104.240511,29.999759
48379,-95.793389,32.870351
48381,-101.897050,34.965872
48383,-101.523098,31.366212
48385,-99.822196,29.831774
48387,-95.050274,33.620751
48389,-103.692987,31.323027
48391,-97.165626,28.325259
48393,-100.813567,35.838423
48395,-96.512801,31.027039
48397,-96.407787,32.897722
48399,-99.976219,31.831082
48401,-94.761882,32.107722
48403,-93.851718,31.343227
48405,-94.168184,31.394224
48407,-95.166890,30.579531
48409,-97.518694,28.009144
48411,-98.817586,31.155202
48413,-100.538316,30.897421
48415,-100.916429,32.746283
48417,-99.354054,32.735923
48419,-94.144961,31.792418
48421,-101.893436,36.277720
48423,-95.269176,32.375039
48425,-97.774360,32.222253
48427,-98.738684,26.562097
48429,-98.836184,32.735872
48431,-101.050079,31.827791
48433,-100.253359,33.179191
48435,-100.538182,30.498368
48437,-101.734994,34.530394
48439,-97.291225,32.771563
48441,-99.890105,32.301424
48443,-102.076485,30.224995
48445,-102.335162,33.173801
48447,-99.212358,33.177462
48449,-94.965686,33.216586
48451,-100.462125,31.404449
48453,-97.781963,30.334694
48455,-95.135506,31.088834
48457,-94.376599,30.771235
48459,-94.941481,32.736267
48461,-102.043151,31.368798
48463,-99.762294,29.357303
48465,-101.151738,29.892950
48467,-95.836496,32.563714
48469,-96.971520,28.796352
48471,-95.572293,30.739018
48473,-95.987650,30.010822
48475,-103.102501,31.509491
48477,-96.403449,30.214524
48479,-99.331519,27.761113
48481,-96.222096,29.277882
48483,-100.269769,35.401213
48485,-98.703608,33.987903
48487,-99.241009,34.080777
48489,-97.661213,26.469662
48491,-97.600745,30.648031
48493,-98.086571,29.173992
48495,-103.048283,31.850045
48497,-97.654476,33.215919
48499,-95.382072,32.786405
48501,-102.827776,33.173007
48503,-98.687747,33.176634
48505,-99.168647,27.000776
48507,-99.760533,28.866175
49001,-113.235466,38.356959
49003,-113.082122,41.520963
49005,-111.743587,41.722422
49007,-110.588744,39.648112
49009,-109.507717,40.887292
49011,-112.111454,40.990024
49013,-110.425168,40.298228
49015,-110.700610,38.996748
49017,-111.443103,37.854890
49019,-109.569863,38.981951
49021,-113.289519,37.859172
49023,-112.784823,39.702735
49025,-111.887836,37.285071
49027,-113.100614,39.073239
49029,-111.573151,41.089316
49031,-112.127321,38.336659
49033,-111.244486,41.632218
49035,-111.923603,40.667324
49037,-109.804540,37.626014
49039,-111.576301,39.373940
49041,-111.804466,38.747775
49043,-110.955696,40.868226
49045,-113.131097,40.448755
49047,-109.518620,40.124763
49049,-111.670268,40.119915
49051,-111.168154,40.330781
49053,-113.504769,37.280377
49055,-110.903856,38.324355
49057,-111.913389,41.269825
50001,-73.140816,44.030904
50003,-73.092984,43.035415
50005,-72.102195,44.464689
50007,-73.080913,44.461002
50009,-71.736226,44.727997
50011,-72.912007,44.857494
50013,-73.294854,44.796759
50015,-72.641405,44.605759
50017,-72.376809,44.005657
50019,-72.243754,44.828795
50021,-73.036618,43.580076
50023,-72.614942,44.273452
50025,-72.713802,42.990623
50027,-72.586214,43.580004
51001,-75.633270,37.764261
51003,-78.556546,38.022914
51005,-80.007045,37.787621
51007,-77.976133,37.335996
51009,-79.145110,37.604771
51011,-78.812147,37.372221
51013,-77.101098,38.878607
51015,-79.133806,38.164529
51017,-79.741091,38.058715
51019,-79.524201,37.315164
51021,-81.130288,37.133970
51023,-79.812349,37.557131
51025,-77.859025,36.764777
51027,-82.036064,37.266625
51029,-78.528799,37.572209
51031,-79.096404,37.205614
51033,-77.346979,38.026832
51035,-80.733870,36.731563
51036,-77.062220,37.356713
51037,-78.661648,37.011619
51041,-77.586959,37.378532
51043,-77.996690,39.112345
51045,-80.212379,37.481214
51047,-77.955884,38.486058
51049,-78.244965,37.512111
51051,-82.350398,37.125750
51053,-77.632339,37.075903
51057,-76.951454,37.943421
51059,-77.276986,38.836863
51061,-77.809342,38.738619
51063,-80.362554,36.931633
51065,-78.277574,37.841892
51067,-79.881036,36.991942
51069,-78.262584,39.204559
51071,-80.703741,37.314021
51073,-76.543435,37.415958
51075,-77.916524,37.722064
51077,-81.224993,36.656615
51079,-78.466850,38.297618
51081,-77.559576,36.675889
51083,-78.936619,36.766894
51085,-77.490868,37.760139
51087,-77.405824,37.537996
51089,-79.873959,36.682773
51091,-79.568551,38.362321
51093,-76.725834,36.891291
51095,-76.778718,37.328793
51097,-76.895272,37.718634
51099,-77.157261,38.273363
51101,-77.088398,37.706618
51103,-76.463226,37.734521
51105,-83.128483,36.705426
51107,-77.635736,39.090658
51109,-77.962970,37.978200
51111,-78.240556,36.946219
51113,-78.279247,38.413710
51115,-76.343648,37.435391
51117,-78.362745,36.680356
51119,-76.569749,37.630275
51121,-80.387003,37.174243
51125,-78.886762,37.787413
51127,-76.997123,37.505141
51131,-75.876972,37.342986
51133,-76.419652,37.887627
51135,-78.051249,37.143032
51137,-78.013499,38.246217
51139,-78.484129,38.619984
51141,-80.284395,36.678311
51143,-79.397104,36.821300
51145,-77.915205,37.550194
51147,-78.441074,37.224294
51149,-77.224157,37.186550
51153,-77.481027,38.703013
51155,-80.714345,37.063602
51157,-78.159259,38.684724
51159,-76.726865,37.943383
51161,-80.067890,37.269249
51163,-79.447562,37.814649
51165,-78.875778,38.512145
51167,-82.095633,36.933766
51169,-82.602999,36.714227
51171,-78.570833,38.858319
51173,-81.537062,36.843872
51175,-77.106097,36.720428
51177,-77.656013,38.185033
51179,-77.458046,38.420693
51181,-76.900200,37.109838
51183,-77.261812,36.921776
51185,-81.560660,37.124945
51187,-78.207801,38.908903
51191,-81.959684,36.724466
51193,-76.804224,38.111955
51195,-82.621251,36.975253
51197,-81.078664,36.917120
51199,-76.563532,37.243117
51510,-77.086095,38.818416
51520,-82.160694,36.618036
51530,-79.356526,37.731582
51540,-78.485568,38.037360
51550,-76.302377,36.677780
51570,-77.396937,37.265019
51580,-79.986784,37.778555
51590,-79.408758,36.583068
51595,-77.535586,36.695319
51600,-77.299814,38.853071
51610,-77.175081,38.884643
51620,-76.938615,36.683091
51630,-77.487075,38.299202
51640,-80.917616,36.666006
51650,-76.362904,37.055069
51660,-78.873512,38.436157
51670,-77.298530,37.291371
51678,-79.444036,37.782475
51680,-79.191144,37.400406
51683,-77.483978,38.747972
51685,-77.444766,38.771731
51690,-79.863621,36.682652
51700,-76.518517,37.105170
51710,-76.259015,36.894529
51720,-82.625972,36.931716
51730,-77.391426,37.204179
51735,-76.356881,37.131785
51740,-76.353959,36.846753
51750,-80.558299,37.122900
51760,-77.475541,37.529436
51770,-79.958052,37.278407
51775,-80.055366,37.286400
51790,-79.060809,38.159312
51800,-76.639837,36.695314
51810,-76.043480,36.733534
51820,-78.901191,38.067330
51830,-76.707473,37.269083
51840,-78.174520,39.173390
53001,-118.560469,46.983424
53003,-117.203054,46.191872
53005,-119.511234,46.239792
53007,-120.618915,47.869109
53009,-123.928018,48.049329
53011,-122.482507,45.779321
53013,-117.907864,46.297552
53015,-122.680796,46.193249
53017,-119.691739,47.736056
53019,-118.516463,48.470128
53021,-118.898997,46.534754
53023,-117.545217,46.431622
53025,-119.451745,47.205679
53027,-123.773371,47.150229
53029,-122.548053,48.163014
53031,-123.595265,47.748929
53033,-121.805168,47.490194
53035,-122.671704,47.613234
53037,-120.679739,47.124178
53039,-120.789184,45.873803
53041,-122.392509,46.577685
53043,-118.418763,47.576238
53045,-123.192780,47.348396
53047,-119.740737,48.548827
53049,-123.704201,46.555719
53051,-117.273953,48.532262
53053,-122.104735,47.024118
53055,-122.964969,48.578191
53057,-121.729969,48.479363
53059,-121.915118,46.022741
53061,-121.697451,48.047349
53063,-117.404038,47.620624
53065,-117.855126,48.399105
53067,-122.832785,46.925602
53069,-123.424126,46.291916
53071,-118.478483,46.229762
53073,-121.719993,48.825916
53075,-117.523008,46.901162
53077,-120.738782,46.456863
54001,-80.003019,39.132950
54003,-78.027514,39.464069
54005,-81.711207,38.022990
54007,-80.719249,38.699862
54009,-80.576452,40.273869
54011,-82.241712,38.420306
54013,-81.117578,38.844533
54015,-81.075074,38.462523
54017,-80.706972,39.269175
54019,-81.081158,38.028773
54021,-80.857064,38.924051
54023,-79.195595,39.105136
54025,-80.452990,37.946958
54027,-78.614113,39.317075
54029,-80.573900,40.521862
54031,-78.857949,39.007535
54033,-80.379859,39.283525
54035,-81.674798,38.834469
54037,-77.862797,39.307578
54039,-81.528090,38.336558
54041,-80.502174,38.995866
54043,-82.070392,38.175350
54045,-81.935331,37.831533
54047,-81.653607,37.378456
54049,-80.243377,39.509993
